DIM_COUNTRY_CODE,DIM_YEAR_CODE,DIM_AGEGROUP_CODE,DIM_SEX_CODE,DIM_GHECAUSE_CODE,ATTR_POPULATION_NUMERIC,DIM_GHECAUSE_TITLE,VAL_DALY_RATE100K_NUMERIC,VAL_DALY_COUNT_NUMERIC,VAL_DEATHS_RATE100K_NUMERIC,VAL_DEATHS_COUNT_NUMERIC
USA,2001,ALLAges,BTSX,1310,285000000,Infertility,20.36,58014.41,0.0,0.0
USA,2001,ALLAges,BTSX,570,285000000,Vitamin A deficiency,0.14,390.22,0.0,0.0
USA,2001,ALLAges,BTSX,310,285000000,Trachoma,0.0,0.0,0.0,0.0
USA,2001,ALLAges,BTSX,230,285000000,African trypanosomiasis,0.0,0.0,0.0,0.0
USA,2001,ALLAges,BTSX,70,285000000,Gonorrhoea,1.01,2875.4,0.0,6.12
USA,2000,ALLAges,BTSX,1070,282000000,Other vision loss,38.56,108735.0,0.0,0.0
USA,2000,ALLAges,BTSX,900,282000000,Autism and Asperger syndrome,76.06,214491.4,0.0,0.0
USA,2000,ALLAges,BTSX,830,282000000,Depressive disorders,853.35,2406435.0,0.0,0.0
USA,2000,ALLAges,BTSX,365,282000000,Leprosy,0.01,19.18,0.0,2.02
USA,2000,ALLAges,BTSX,270,282000000,Lymphatic filariasis,0.0,0.0,0.0,0.0
USA,2000,ALLAges,BTSX,140,282000000,Diphtheria,0.01,17.24,0.0,0.2
USA,2007,ALLAges,BTSX,60,301000000,Chlamydia,1.38,4152.47,0.0,1.01
USA,2006,ALLAges,BTSX,365,298000000,Leprosy,0.02,62.38,0.0,1.08
USA,2007,ALLAges,BTSX,230,301000000,African trypanosomiasis,0.0,0.0,0.0,0.0
USA,2007,ALLAges,BTSX,360,301000000,Hookworm disease,0.0,0.0,0.0,0.0
USA,2006,ALLAges,BTSX,1030,298000000,Glaucoma,14.61,43538.36,0.0,9.19
USA,2005,ALLAges,BTSX,310,295000000,Trachoma,0.0,0.0,0.0,0.0
USA,2006,ALLAges,BTSX,285,298000000,Cysticercosis,2.67,7950.8,0.0,0.0
USA,2006,ALLAges,BTSX,85,298000000,Genital herpes,4.79,14259.74,0.0,0.0
USA,2007,ALLAges,BTSX,1310,301000000,Infertility,15.43,46453.98,0.0,0.0
USA,2004,ALLAges,BTSX,910,292000000,Childhood behavioural disorders,72.59,211954.2,0.0,0.0
USA,2004,ALLAges,BTSX,1080,292000000,Other hearing loss,587.4,1715214.0,0.0,1.02
USA,2007,ALLAges,BTSX,1040,301000000,Cataracts,29.84,89804.04,0.0,1.01
USA,2004,ALLAges,BTSX,340,292000000,Ascariasis,0.0,0.0,0.0,0.0
USA,2005,ALLAges,BTSX,230,295000000,African trypanosomiasis,0.0,0.0,0.0,0.0
USA,2004,ALLAges,BTSX,250,292000000,Schistosomiasis,0.07,190.96,0.0,5.1
USA,2009,ALLAges,BTSX,300,306000000,Dengue,0.09,272.21,0.0,1.14
USA,2006,ALLAges,BTSX,1320,298000000,Gynecological diseases,273.71,815666.3,0.0,0.0
USA,2008,ALLAges,BTSX,85,303000000,Genital herpes,4.51,13678.5,0.0,0.0
USA,2008,ALLAges,BTSX,1050,303000000,Uncorrected refractive errors,193.5,586295.6,0.0,0.0
USA,2009,ALLAges,BTSX,220,306000000,Malaria,0.0,0.0,0.0,0.0
USA,2009,ALLAges,BTSX,130,306000000,Whooping cough,1.08,3301.66,0.0,14.1
USA,2009,ALLAges,BTSX,1070,306000000,Other vision loss,38.86,118907.0,0.0,0.0
USA,2008,ALLAges,BTSX,260,303000000,Leishmaniasis,0.0,0.17,0.0,0.0
USA,2008,ALLAges,BTSX,362,303000000,Food-bourne trematodes,0.0,0.0,0.0,0.0
USA,2009,ALLAges,BTSX,900,306000000,Autism and Asperger syndrome,88.18,269839.0,0.0,0.0
USA,2018,ALLAges,BTSX,85,327000000,Genital herpes,4.25,13906.3,0.0,0.0
USA,2016,ALLAges,BTSX,890,323000000,Eating disorders,79.79,257708.3,0.0,0.0
USA,2016,ALLAges,BTSX,1000,323000000,Non-migraine headache,77.33,249787.9,0.0,0.0
USA,2019,ALLAges,BTSX,130,329000000,Whooping cough,1.08,3541.94,0.0,15.7
USA,2019,ALLAges,BTSX,220,329000000,Malaria,0.0,8.32,0.0,0.12
USA,2019,ALLAges,BTSX,300,329000000,Dengue,0.08,261.89,0.0,0.19
USA,2019,ALLAges,BTSX,1070,329000000,Other vision loss,45.57,149910.3,0.0,0.0
USA,2019,ALLAges,BTSX,900,329000000,Autism and Asperger syndrome,90.47,297656.5,0.0,0.0
USA,2009,ALLAges,BTSX,140,306000000,Diphtheria,0.01,19.43,0.0,0.22
USA,2009,ALLAges,BTSX,230,306000000,African trypanosomiasis,0.0,0.0,0.0,0.0
USA,2009,ALLAges,BTSX,310,306000000,Trachoma,0.0,0.0,0.0,0.0
USA,2008,ALLAges,BTSX,270,303000000,Lymphatic filariasis,0.0,0.0,0.0,0.0
USA,2008,ALLAges,BTSX,365,303000000,Leprosy,0.02,51.37,0.0,2.05
USA,2010,ALLAges,BTSX,270,309000000,Lymphatic filariasis,0.0,0.0,0.0,0.0
USA,2010,ALLAges,BTSX,360,309000000,Hookworm disease,0.0,0.0,0.0,0.0
USA,2011,ALLAges,BTSX,1310,312000000,Infertility,19.64,61272.88,0.0,0.0
USA,2010,ALLAges,BTSX,1040,309000000,Cataracts,30.3,93638.45,0.0,0.0
USA,2011,ALLAges,BTSX,1050,312000000,Uncorrected refractive errors,195.0,608415.0,0.0,0.0
USA,2013,ALLAges,BTSX,285,316000000,Cysticercosis,2.7,8530.0,0.0,0.0
USA,2013,ALLAges,BTSX,365,316000000,Leprosy,0.0,0.0,0.0,0.0
USA,2013,ALLAges,BTSX,1030,316000000,Glaucoma,16.05,50720.69,0.0,3.06
USA,2013,ALLAges,BTSX,160,316000000,Tetanus,0.01,26.89,0.0,3.06
USA,2010,ALLAges,BTSX,1290,309000000,Urolithiasis,3.01,9286.34,0.0,0.12
USA,2011,ALLAges,BTSX,260,312000000,Leishmaniasis,0.01,41.02,0.0,2.03
USA,2011,ALLAges,BTSX,362,312000000,Food-bourne trematodes,0.0,0.0,0.0,0.0
USA,2012,ALLAges,BTSX,1320,314000000,Gynecological diseases,264.0,828944.6,0.0,0.0
USA,2010,ALLAges,BTSX,70,309000000,Gonorrhoea,0.77,2385.78,0.0,2.12
USA,2012,ALLAges,BTSX,1060,314000000,Macular degeneration,21.31,66911.81,0.0,0.0
USA,2012,ALLAges,BTSX,80,314000000,Trichomoniasis,4.62,14516.17,0.0,0.0
USA,2012,ALLAges,BTSX,280,314000000,Onchocerciasis,0.0,0.0,0.0,0.0
USA,2011,ALLAges,BTSX,60,312000000,Chlamydia,1.29,4017.17,0.0,0.0
USA,2012,ALLAges,BTSX,365,314000000,Leprosy,0.0,0.0,0.0,0.0
USA,2017,ALLAges,BTSX,570,325000000,Vitamin A deficiency,0.1,316.83,0.0,0.0
USA,2017,ALLAges,BTSX,1080,325000000,Other hearing loss,649.05,2109424.0,0.0,1.02
USA,2018,ALLAges,BTSX,990,327000000,Migraine,409.69,1339685.0,0.0,3.47
USA,2017,ALLAges,BTSX,365,325000000,Leprosy,0.01,28.91,0.0,1.01
USA,2017,ALLAges,BTSX,830,325000000,Depressive disorders,809.88,2632106.0,0.0,0.0
USA,2016,ALLAges,BTSX,160,323000000,Tetanus,0.01,31.72,0.0,2.02
USA,2016,ALLAges,BTSX,285,323000000,Cysticercosis,2.57,8303.33,0.0,0.0
USA,2016,ALLAges,BTSX,315,323000000,Yellow fever,0.0,0.0,0.0,0.0
USA,2016,ALLAges,BTSX,350,323000000,Trichuriasis,0.0,0.0,0.0,0.0
USA,2017,ALLAges,BTSX,140,325000000,Diphtheria,0.01,24.77,0.0,0.28
USA,2018,ALLAges,BTSX,280,327000000,Onchocerciasis,0.0,0.0,0.0,0.0
USA,2018,ALLAges,BTSX,310,327000000,Trachoma,0.0,0.0,0.0,0.0
USA,2018,ALLAges,BTSX,560,327000000,Iodine deficiency,2.64,8641.07,0.0,1.08
USA,2017,ALLAges,BTSX,270,325000000,Lymphatic filariasis,0.0,0.0,0.0,0.0
USA,2015,ALLAges,BTSX,910,321000000,Childhood behavioural disorders,70.22,225397.4,0.0,0.0
USA,2015,ALLAges,BTSX,1070,321000000,Other vision loss,41.94,134635.6,0.0,0.0
USA,2014,ALLAges,BTSX,1000,319000000,Non-migraine headache,77.12,246008.8,0.0,0.0
USA,2015,ALLAges,BTSX,85,321000000,Genital herpes,4.23,13573.88,0.0,0.0
USA,2015,ALLAges,BTSX,220,321000000,Malaria,0.0,0.0,0.0,0.0
USA,2015,ALLAges,BTSX,300,321000000,Dengue,0.12,372.88,0.0,0.2
USA,2014,ALLAges,BTSX,70,319000000,Gonorrhoea,0.73,2341.24,0.0,1.0
USA,2014,ALLAges,BTSX,240,319000000,Chagas disease,0.26,827.34,0.0,4.02
USA,2014,ALLAges,BTSX,315,319000000,Yellow fever,0.0,0.0,0.0,0.0
USA,2012,ALLAges,BTSX,890,314000000,Eating disorders,84.69,265929.7,0.0,0.0
USA,2013,ALLAges,BTSX,1320,316000000,Gynecological diseases,265.29,838317.8,0.0,0.0
USA,2008,ALLAges,BTSX,140,303000000,Diphtheria,0.01,21.67,0.0,0.25
USA,2008,ALLAges,BTSX,890,303000000,Eating disorders,88.78,268998.2,0.0,0.0
USA,2008,ALLAges,BTSX,1060,303000000,Macular degeneration,20.02,60665.16,0.0,0.0
USA,2009,ALLAges,BTSX,910,306000000,Childhood behavioural disorders,69.62,213030.2,0.0,0.0
USA,2009,ALLAges,BTSX,1080,306000000,Other hearing loss,601.58,1840824.0,0.0,2.04
USA,2007,ALLAges,BTSX,1050,301000000,Uncorrected refractive errors,192.68,579958.2,0.0,0.0
USA,2005,ALLAges,BTSX,315,295000000,Yellow fever,0.0,0.0,0.0,0.0
USA,2006,ALLAges,BTSX,1040,298000000,Cataracts,29.7,88493.5,0.0,0.0
USA,2006,ALLAges,BTSX,560,298000000,Iodine deficiency,2.64,7863.58,0.0,1.02
USA,2007,ALLAges,BTSX,70,301000000,Gonorrhoea,0.83,2492.71,0.0,6.12
USA,2007,ALLAges,BTSX,240,301000000,Chagas disease,0.29,858.77,0.0,3.1
USA,2007,ALLAges,BTSX,362,301000000,Food-bourne trematodes,0.0,0.0,0.0,0.0
USA,2004,ALLAges,BTSX,260,292000000,Leishmaniasis,0.0,0.18,0.0,0.0
USA,2004,ALLAges,BTSX,350,292000000,Trichuriasis,0.0,0.0,0.0,0.0
USA,2004,ALLAges,BTSX,990,292000000,Migraine,398.59,1163869.0,0.0,4.14
USA,2005,ALLAges,BTSX,890,295000000,Eating disorders,89.78,264840.9,0.0,0.0
USA,2004,ALLAges,BTSX,1290,292000000,Urolithiasis,3.36,9806.76,0.0,0.12
USA,2005,ALLAges,BTSX,150,295000000,Measles,0.03,95.71,0.0,1.1
USA,2005,ALLAges,BTSX,240,295000000,Chagas disease,0.25,747.96,0.0,2.11
USA,2006,ALLAges,BTSX,830,298000000,Depressive disorders,855.92,2550650.0,0.0,0.0
USA,2007,ALLAges,BTSX,1320,301000000,Gynecological diseases,270.38,813844.4,0.0,0.0
USA,2006,ALLAges,BTSX,220,298000000,Malaria,0.0,0.0,0.0,0.0
USA,2006,ALLAges,BTSX,300,298000000,Dengue,0.06,172.32,0.0,0.12
USA,2003,ALLAges,BTSX,1050,290000000,Uncorrected refractive errors,192.12,557137.2,0.0,0.0
USA,2002,ALLAges,BTSX,140,287000000,Diphtheria,0.01,17.46,0.0,0.2
USA,2002,ALLAges,BTSX,900,287000000,Autism and Asperger syndrome,76.15,218549.1,0.0,0.0
USA,2002,ALLAges,BTSX,1070,287000000,Other vision loss,38.73,111155.8,0.0,0.0
USA,2003,ALLAges,BTSX,60,290000000,Chlamydia,1.58,4568.77,0.0,0.0
USA,2005,ALLAges,BTSX,1060,295000000,Macular degeneration,19.44,57350.34,0.0,0.0
USA,2004,ALLAges,BTSX,130,292000000,Whooping cough,1.06,3099.56,0.0,13.76
USA,2002,ALLAges,BTSX,270,287000000,Lymphatic filariasis,0.0,0.0,0.0,0.0
USA,2002,ALLAges,BTSX,360,287000000,Hookworm disease,0.0,0.0,0.0,0.0
USA,2003,ALLAges,BTSX,220,290000000,Malaria,0.0,0.0,0.0,0.0
USA,2003,ALLAges,BTSX,300,290000000,Dengue,0.05,152.92,0.0,0.11
USA,2003,ALLAges,BTSX,560,290000000,Iodine deficiency,2.65,7687.74,0.0,1.01
USA,2000,ALLAges,BTSX,560,282000000,Iodine deficiency,2.65,7465.29,0.0,1.01
USA,2000,ALLAges,BTSX,300,282000000,Dengue,0.07,184.35,0.0,1.12
USA,2000,ALLAges,BTSX,280,282000000,Onchocerciasis,0.0,0.0,0.0,0.0
USA,2000,ALLAges,BTSX,150,282000000,Measles,0.03,93.79,0.0,1.05
USA,2001,ALLAges,BTSX,1320,285000000,Gynecological diseases,314.18,895422.5,0.0,0.0
USA,2001,ALLAges,BTSX,1040,285000000,Cataracts,29.32,83559.41,0.0,2.02
USA,2000,ALLAges,BTSX,910,282000000,Childhood behavioural disorders,73.01,205892.7,0.0,0.0
USA,2000,ALLAges,BTSX,1080,282000000,Other hearing loss,567.83,1601291.0,0.0,4.05
USA,2001,ALLAges,BTSX,80,285000000,Trichomoniasis,4.81,13718.41,0.0,0.0
USA,2001,ALLAges,BTSX,315,285000000,Yellow fever,0.0,0.0,0.0,0.0
USA,2001,ALLAges,BTSX,240,285000000,Chagas disease,0.27,765.79,0.0,3.1
USA,2008,ALLAges,BTSX,900,303000000,Autism and Asperger syndrome,84.93,257323.5,0.0,0.0
USA,2006,ALLAges,BTSX,1050,298000000,Uncorrected refractive errors,192.56,573843.4,0.0,0.0
USA,2004,ALLAges,BTSX,1000,292000000,Non-migraine headache,77.04,224964.8,0.0,0.0
USA,2004,ALLAges,BTSX,1310,292000000,Infertility,16.07,46931.88,0.0,0.0
USA,2006,ALLAges,BTSX,140,298000000,Diphtheria,0.01,19.49,0.0,0.22
USA,2006,ALLAges,BTSX,310,298000000,Trachoma,0.0,0.0,0.0,0.0
USA,2006,ALLAges,BTSX,230,298000000,African trypanosomiasis,0.0,0.0,0.0,0.0
USA,2006,ALLAges,BTSX,570,298000000,Vitamin A deficiency,0.12,347.93,0.0,0.0
USA,2007,ALLAges,BTSX,890,301000000,Eating disorders,88.83,267381.0,0.0,0.0
USA,2007,ALLAges,BTSX,1060,301000000,Macular degeneration,19.83,59702.57,0.0,0.0
USA,2007,ALLAges,BTSX,250,301000000,Schistosomiasis,0.0,0.0,0.0,0.0
USA,2007,ALLAges,BTSX,365,301000000,Leprosy,0.01,27.85,0.0,2.02
USA,2007,ALLAges,BTSX,80,301000000,Trichomoniasis,4.69,14115.7,0.0,0.0
USA,2004,ALLAges,BTSX,270,292000000,Lymphatic filariasis,0.0,0.0,0.0,0.0
USA,2005,ALLAges,BTSX,160,295000000,Tetanus,0.01,20.21,0.0,1.01
USA,2005,ALLAges,BTSX,250,295000000,Schistosomiasis,0.01,24.26,0.0,1.01
USA,2005,ALLAges,BTSX,340,295000000,Ascariasis,0.0,0.0,0.0,0.0
USA,2005,ALLAges,BTSX,1070,295000000,Other vision loss,38.53,113649.4,0.0,0.0
USA,2004,ALLAges,BTSX,360,292000000,Hookworm disease,0.0,0.0,0.0,0.0
USA,2005,ALLAges,BTSX,900,295000000,Autism and Asperger syndrome,75.96,224095.5,0.0,0.0
USA,2002,ALLAges,BTSX,280,287000000,Onchocerciasis,0.0,0.0,0.0,0.0
USA,2002,ALLAges,BTSX,1080,287000000,Other hearing loss,578.59,1660545.0,0.0,3.02
USA,2002,ALLAges,BTSX,910,287000000,Childhood behavioural disorders,73.28,210317.4,0.0,0.0
USA,2003,ALLAges,BTSX,70,290000000,Gonorrhoea,0.93,2688.47,0.0,6.16
USA,2003,ALLAges,BTSX,570,290000000,Vitamin A deficiency,0.13,365.02,0.0,0.0
USA,2002,ALLAges,BTSX,362,287000000,Food-bourne trematodes,0.0,0.0,0.0,0.0
USA,2004,ALLAges,BTSX,140,292000000,Diphtheria,0.01,16.79,0.0,0.19
USA,2000,ALLAges,BTSX,990,282000000,Migraine,399.61,1126895.0,0.0,4.09
USA,2000,ALLAges,BTSX,570,282000000,Vitamin A deficiency,0.14,402.84,0.0,0.0
USA,2001,ALLAges,BTSX,880,285000000,Anxiety disorders,671.24,1913029.0,0.0,12.15
USA,2001,ALLAges,BTSX,1050,285000000,Uncorrected refractive errors,191.45,545646.2,0.0,0.0
USA,2001,ALLAges,BTSX,340,285000000,Ascariasis,0.0,0.0,0.0,0.0
USA,2001,ALLAges,BTSX,250,285000000,Schistosomiasis,0.0,0.0,0.0,0.0
USA,2001,ALLAges,BTSX,85,285000000,Genital herpes,4.7,13400.48,0.0,0.0
USA,2003,ALLAges,BTSX,890,290000000,Eating disorders,89.94,260820.2,0.0,0.0
USA,2003,ALLAges,BTSX,1060,290000000,Macular degeneration,19.93,57784.6,0.0,0.0
USA,2000,ALLAges,BTSX,310,282000000,Trachoma,0.0,0.0,0.0,0.0
USA,2000,ALLAges,BTSX,285,282000000,Cysticercosis,2.39,6740.16,0.0,0.0
USA,2000,ALLAges,BTSX,160,282000000,Tetanus,0.03,83.7,0.0,5.04
USA,2002,ALLAges,BTSX,150,287000000,Measles,0.0,0.18,0.0,0.0
USA,2003,ALLAges,BTSX,230,290000000,African trypanosomiasis,0.0,0.0,0.0,0.0
USA,2003,ALLAges,BTSX,310,290000000,Trachoma,0.0,0.0,0.0,0.0
USA,2008,ALLAges,BTSX,150,303000000,Measles,0.0,0.15,0.0,0.0
USA,2008,ALLAges,BTSX,280,303000000,Onchocerciasis,0.0,0.0,0.0,0.0
USA,2008,ALLAges,BTSX,300,303000000,Dengue,0.07,215.59,0.0,0.13
USA,2009,ALLAges,BTSX,830,306000000,Depressive disorders,861.75,2636968.0,0.0,0.0
USA,2009,ALLAges,BTSX,990,306000000,Migraine,400.41,1225259.0,0.0,1.03
USA,2008,ALLAges,BTSX,1070,303000000,Other vision loss,38.81,117604.4,0.0,0.0
USA,2008,ALLAges,BTSX,1290,303000000,Urolithiasis,3.04,9223.96,0.0,0.13
USA,2009,ALLAges,BTSX,240,306000000,Chagas disease,0.27,822.32,0.0,3.04
USA,2009,ALLAges,BTSX,315,306000000,Yellow fever,0.0,0.0,0.0,0.0
USA,2009,ALLAges,BTSX,150,306000000,Measles,0.02,60.01,0.0,2.04
USA,2010,ALLAges,BTSX,362,309000000,Food-bourne trematodes,0.0,0.0,0.0,0.0
USA,2010,ALLAges,BTSX,280,309000000,Onchocerciasis,0.0,0.0,0.0,0.0
USA,2011,ALLAges,BTSX,1320,312000000,Gynecological diseases,263.1,820867.3,0.0,0.0
USA,2010,ALLAges,BTSX,1310,309000000,Infertility,16.87,52122.58,0.0,0.0
USA,2011,ALLAges,BTSX,1060,312000000,Macular degeneration,20.67,64486.12,0.0,0.0
USA,2010,ALLAges,BTSX,1050,309000000,Uncorrected refractive errors,194.08,599718.5,0.0,0.0
USA,2011,ALLAges,BTSX,70,312000000,Gonorrhoea,0.74,2320.8,0.0,1.08
USA,2011,ALLAges,BTSX,890,312000000,Eating disorders,86.65,270355.0,0.0,0.0
USA,2012,ALLAges,BTSX,85,314000000,Genital herpes,4.24,13301.07,0.0,0.0
USA,2012,ALLAges,BTSX,285,314000000,Cysticercosis,2.73,8584.43,0.0,0.0
USA,2011,ALLAges,BTSX,270,312000000,Lymphatic filariasis,0.0,0.0,0.0,0.0
USA,2011,ALLAges,BTSX,365,312000000,Leprosy,0.01,19.93,0.0,1.01
USA,2013,ALLAges,BTSX,830,316000000,Depressive disorders,832.8,2631647.0,0.0,0.0
USA,2010,ALLAges,BTSX,80,309000000,Trichomoniasis,4.64,14326.55,0.0,0.0
USA,2012,ALLAges,BTSX,1070,314000000,Other vision loss,40.03,125690.4,0.0,0.0
USA,2013,ALLAges,BTSX,1040,316000000,Cataracts,32.24,101872.6,0.0,0.0
USA,2013,ALLAges,BTSX,60,316000000,Chlamydia,1.31,4134.57,0.0,0.0
USA,2013,ALLAges,BTSX,220,316000000,Malaria,0.0,0.0,0.0,0.0
USA,2013,ALLAges,BTSX,300,316000000,Dengue,0.12,387.45,0.0,3.21
USA,2012,ALLAges,BTSX,300,314000000,Dengue,0.13,392.79,0.0,2.24
USA,2017,ALLAges,BTSX,280,325000000,Onchocerciasis,0.0,0.0,0.0,0.0
USA,2018,ALLAges,BTSX,1000,327000000,Non-migraine headache,77.3,252782.2,0.0,0.0
USA,2016,ALLAges,BTSX,60,323000000,Chlamydia,1.3,4206.32,0.0,0.0
USA,2016,ALLAges,BTSX,220,323000000,Malaria,0.0,0.0,0.0,0.0
USA,2016,ALLAges,BTSX,360,323000000,Hookworm disease,0.0,0.0,0.0,0.0
USA,2016,ALLAges,BTSX,900,323000000,Autism and Asperger syndrome,88.83,286919.5,0.0,0.0
USA,2015,ALLAges,BTSX,830,321000000,Depressive disorders,812.94,2609522.0,0.0,0.0
USA,2014,ALLAges,BTSX,1030,319000000,Glaucoma,16.43,52405.77,0.0,5.08
USA,2015,ALLAges,BTSX,1080,321000000,Other hearing loss,643.52,2065696.0,0.0,3.03
USA,2014,ALLAges,BTSX,340,319000000,Ascariasis,0.0,0.0,0.0,0.0
USA,2015,ALLAges,BTSX,230,321000000,African trypanosomiasis,0.0,0.0,0.0,0.0
USA,2014,ALLAges,BTSX,560,319000000,Iodine deficiency,2.65,8452.0,0.0,1.99
USA,2012,ALLAges,BTSX,900,314000000,Autism and Asperger syndrome,89.14,279883.9,0.0,0.0
USA,2014,ALLAges,BTSX,1290,319000000,Urolithiasis,3.09,9845.83,0.0,0.12
USA,2015,ALLAges,BTSX,310,321000000,Trachoma,0.0,0.0,0.0,0.0
USA,2014,ALLAges,BTSX,80,319000000,Trichomoniasis,4.62,14747.83,0.0,0.0
USA,2014,ALLAges,BTSX,250,319000000,Schistosomiasis,0.0,0.0,0.0,0.0
USA,2019,ALLAges,BTSX,310,329000000,Trachoma,0.0,0.0,0.0,0.0
USA,2019,ALLAges,BTSX,60,329000000,Chlamydia,1.27,4187.62,0.0,0.0
USA,2019,ALLAges,BTSX,140,329000000,Diphtheria,0.01,26.72,0.0,0.3
USA,2019,ALLAges,BTSX,230,329000000,African trypanosomiasis,0.0,0.0,0.0,0.0
USA,2019,ALLAges,BTSX,910,329000000,Childhood behavioural disorders,68.8,226346.0,0.0,0.0
USA,2019,ALLAges,BTSX,1080,329000000,Other hearing loss,663.15,2181750.0,0.0,3.69
USA,2018,ALLAges,BTSX,285,327000000,Cysticercosis,2.37,7751.4,0.0,0.0
USA,2018,ALLAges,BTSX,315,327000000,Yellow fever,0.0,0.0,0.0,0.0
USA,2018,ALLAges,BTSX,130,327000000,Whooping cough,1.06,3456.96,0.0,15.32
USA,2016,ALLAges,BTSX,1030,323000000,Glaucoma,17.31,55901.35,0.0,1.02
USA,2017,ALLAges,BTSX,300,325000000,Dengue,0.09,288.05,0.0,0.19
USA,2017,ALLAges,BTSX,150,325000000,Measles,0.0,0.31,0.0,0.0
USA,2017,ALLAges,BTSX,990,325000000,Migraine,410.68,1334724.0,0.0,3.99
USA,2018,ALLAges,BTSX,570,327000000,Vitamin A deficiency,0.1,311.36,0.0,0.0
USA,2007,ALLAges,BTSX,280,301000000,Onchocerciasis,0.0,0.0,0.0,0.0
USA,2007,ALLAges,BTSX,315,301000000,Yellow fever,0.0,0.0,0.0,0.0
USA,2007,ALLAges,BTSX,990,301000000,Migraine,397.75,1197220.0,0.0,6.36
USA,2006,ALLAges,BTSX,910,298000000,Childhood behavioural disorders,71.21,212201.5,0.0,0.0
USA,2006,ALLAges,BTSX,1080,298000000,Other hearing loss,593.55,1768791.0,0.0,2.03
USA,2008,ALLAges,BTSX,230,303000000,African trypanosomiasis,0.0,0.0,0.0,0.0
USA,2008,ALLAges,BTSX,340,303000000,Ascariasis,0.0,0.0,0.0,0.0
USA,2008,ALLAges,BTSX,560,303000000,Iodine deficiency,2.65,8027.42,0.0,2.05
USA,2008,ALLAges,BTSX,60,303000000,Chlamydia,1.34,4066.31,0.0,0.0
USA,2006,ALLAges,BTSX,260,298000000,Leishmaniasis,0.0,0.19,0.0,0.0
USA,2006,ALLAges,BTSX,350,298000000,Trichuriasis,0.0,0.0,0.0,0.0
USA,2007,ALLAges,BTSX,150,301000000,Measles,0.0,0.16,0.0,0.0
USA,2005,ALLAges,BTSX,280,295000000,Onchocerciasis,0.0,0.0,0.0,0.0
USA,2005,ALLAges,BTSX,362,295000000,Food-bourne trematodes,0.0,0.0,0.0,0.0
USA,2006,ALLAges,BTSX,60,298000000,Chlamydia,1.41,4190.5,0.0,0.0
USA,2007,ALLAges,BTSX,830,301000000,Depressive disorders,857.13,2579953.0,0.0,0.0
USA,2004,ALLAges,BTSX,300,292000000,Dengue,0.05,158.26,0.0,0.1
USA,2005,ALLAges,BTSX,1310,295000000,Infertility,15.43,45531.11,0.0,0.0
USA,2005,ALLAges,BTSX,1000,295000000,Non-migraine headache,76.93,226929.7,0.0,0.0
USA,2004,ALLAges,BTSX,1050,292000000,Uncorrected refractive errors,192.69,562659.3,0.0,0.0
USA,2005,ALLAges,BTSX,80,295000000,Trichomoniasis,4.75,14012.77,0.0,0.0
USA,2001,ALLAges,BTSX,150,285000000,Measles,0.02,56.26,0.0,1.06
USA,2000,ALLAges,BTSX,1320,282000000,Gynecological diseases,320.35,903386.9,0.0,0.0
USA,2000,ALLAges,BTSX,350,282000000,Trichuriasis,0.0,0.0,0.0,0.0
USA,2000,ALLAges,BTSX,240,282000000,Chagas disease,0.26,725.99,0.0,3.07
USA,2000,ALLAges,BTSX,80,282000000,Trichomoniasis,4.84,13635.67,0.0,0.0
USA,2002,ALLAges,BTSX,70,287000000,Gonorrhoea,1.01,2892.98,0.0,6.25
USA,2002,ALLAges,BTSX,1030,287000000,Glaucoma,14.58,41847.92,0.0,3.03
USA,2000,ALLAges,BTSX,1040,282000000,Cataracts,29.14,82171.65,0.0,2.03
USA,2001,ALLAges,BTSX,280,285000000,Onchocerciasis,0.0,0.0,0.0,0.0
USA,2001,ALLAges,BTSX,362,285000000,Food-bourne trematodes,0.0,0.0,0.0,0.0
USA,2001,ALLAges,BTSX,1080,285000000,Other hearing loss,572.52,1631679.0,0.0,8.1
USA,2001,ALLAges,BTSX,910,285000000,Childhood behavioural disorders,73.16,208496.7,0.0,0.0
USA,2003,ALLAges,BTSX,990,290000000,Migraine,398.15,1154636.0,0.0,4.1
USA,2003,ALLAges,BTSX,130,290000000,Whooping cough,1.03,2997.05,0.0,12.32
USA,2003,ALLAges,BTSX,260,290000000,Leishmaniasis,0.0,0.16,0.0,0.0
USA,2003,ALLAges,BTSX,350,290000000,Trichuriasis,0.0,0.0,0.0,0.0
USA,2002,ALLAges,BTSX,1310,287000000,Infertility,18.88,54172.59,0.0,0.0
USA,2003,ALLAges,BTSX,1290,290000000,Urolithiasis,3.5,10161.42,0.0,0.12
USA,2002,ALLAges,BTSX,230,287000000,African trypanosomiasis,0.0,0.0,0.0,0.0
USA,2002,ALLAges,BTSX,310,287000000,Trachoma,0.0,0.0,0.0,0.0
USA,2002,ALLAges,BTSX,570,287000000,Vitamin A deficiency,0.13,376.82,0.0,0.0
USA,2004,ALLAges,BTSX,60,292000000,Chlamydia,1.5,4388.8,0.0,0.0
USA,2004,ALLAges,BTSX,220,292000000,Malaria,0.0,0.0,0.0,0.0
USA,2004,ALLAges,BTSX,560,292000000,Iodine deficiency,2.64,7723.23,0.0,1.02
USA,2011,ALLAges,BTSX,315,312000000,Yellow fever,0.0,0.0,0.0,0.0
